latitude,longitude,tovr
12.72,39.02,43.29
12.72,39.02,37.77
12.53,39.06,180.59
12.53,39.06,135.45
8.77,39.07,155.75
8.95,39.1,90.09
8.03,39.13,9.84
8.02,39.13,17.94
8.01,39.13,18.18
8.02,39.14,16.99
8.02,39.14,16.56
8.02,39.14,15.94
8.02,39.15,16.46
9.88,39.15,69.1
8.02,39.15,15.28
8.01,39.15,7.29
8.02,39.15,15.12
8.03,39.15,15.96
8.02,39.16,20.19
8.02,39.16,14.41
8.02,39.16,16.43
8.02,39.16,17.29
7.1,39.16,219.93
9.89,39.17,97.54
7.16,39.18,194.06
9.92,39.18,78.96
9.93,39.18,43.54
9.93,39.19,56.88
11.95,39.22,74.82
11.29,39.26,126.26
7.02,39.27,131.07
7.0,39.27,152.05
7.0,39.28,158.7
11.31,39.29,83.63
12.01,39.29,44.84
7.08,39.3,146.03
11.96,39.31,86.51
7.07,39.31,132.31
13.62,39.38,119.02
7.57,39.4,110.44
7.1,39.42,11.66
7.59,39.43,76.39
7.12,39.43,17.87
7.09,39.43,14.45
9.52,39.45,21.23
7.06,39.45,1.54
9.29,39.46,7.66
7.06,39.47,18.35
10.83,39.47,173.63
9.6,39.5,128.7
9.6,39.5,231.85
13.52,39.5,255.78
13.52,39.5,190.78
9.61,39.5,149.06
13.52,39.5,127.84
13.52,39.5,83.89
9.6,39.51,149.84
13.52,39.51,189.22
13.52,39.51,160.29
13.52,39.51,161.3
9.61,39.51,66.66
9.61,39.51,64.59
14.0,39.51,6.25
14.0,39.51,13.51
12.55,39.51,135.27
12.55,39.51,92.59
12.54,39.52,40.53
9.6,39.52,31.79
9.6,39.52,25.42
7.84,39.52,85.97
13.46,39.55,299.19
9.68,39.55,26.14
7.59,39.59,13.48
13.76,39.59,135.9
9.69,39.62,9.28
9.69,39.62,7.0
7.81,39.64,21.83
10.93,39.65,114.34
10.82,39.7,193.14
10.74,39.72,36.19
13.88,39.74,12.84
7.11,40.21,37.04
7.11,40.21,38.33
7.12,40.22,124.34
7.11,40.22,74.99
7.11,40.22,91.9
7.12,40.22,94.22
7.1,40.22,78.56
7.12,40.22,110.27
7.11,40.22,47.54
7.12,40.22,64.59
7.11,40.22,97.31
7.11,40.22,119.73
7.11,40.23,102.65
7.11,40.23,138.27
7.11,40.23,46.0
8.59,40.29,122.51
7.25,40.35,11.24
7.38,40.35,88.22
7.44,40.43,76.83
8.78,40.48,172.52
7.39,40.51,42.33
7.51,40.64,103.16
7.44,40.67,57.83
7.29,40.76,120.89
7.31,40.76,66.09
8.99,40.89,145.33
8.93,40.91,236.84
9.22,41.15,52.47
9.37,41.38,115.57
9.31,41.61,192.41
9.41,41.62,158.23
9.39,41.63,191.07
9.41,41.64,53.51
9.39,41.65,210.85
9.4,41.68,282.13
9.39,41.74,177.88
9.41,41.75,45.09
9.43,41.84,137.82
9.37,42.05,23.9
9.46,42.06,95.03
9.33,42.06,161.36
9.26,42.11,48.07
9.36,42.11,88.47
9.41,42.13,109.05
9.31,42.42,194.29
9.53,42.51,6.26
9.41,42.65,113.65
9.48,42.67,12.35
9.5,42.88,314.24
4.79,36.97,581.86
5.31,37.02,30.03
4.78,37.23,235.52
4.67,37.23,144.3
4.6,37.28,210.32
4.89,37.29,160.42
4.61,37.34,160.97
5.1,37.36,62.47
4.72,37.36,207.57
5.04,37.37,177.18
4.84,37.39,58.12
4.81,37.4,168.29
5.11,37.51,18.92
5.23,37.56,41.11
6.09,37.57,26.84
6.09,37.57,40.63
6.09,37.58,51.1
4.56,37.58,160.87
5.12,37.59,38.41
6.09,37.61,48.89
4.66,37.62,75.42
4.62,37.63,30.05
4.37,37.64,105.95
5.11,37.66,7.33
4.55,37.68,160.73
5.02,37.74,190.75
4.12,37.85,62.61
5.04,37.86,67.56
5.0,37.86,32.66
4.12,37.92,33.74
4.96,37.93,15.45
5.84,37.93,33.42
5.84,37.93,48.86
4.91,37.94,7.92
4.76,37.94,104.87
4.44,37.97,34.25
4.96,37.98,48.09
5.33,37.99,19.95
5.63,38.01,11.69
4.31,38.01,12.52
4.04,38.01,27.45
5.05,38.02,23.38
5.83,38.02,27.99
5.81,38.03,19.4
5.19,38.04,52.95
5.84,38.05,22.8
4.41,38.05,31.58
5.51,38.06,30.75
4.59,38.06,25.45
5.86,38.07,61.95
5.67,38.08,50.75
4.37,38.09,75.63
6.47,38.09,53.96
5.87,38.09,44.11
6.38,38.1,40.17
6.37,38.1,26.1
5.89,38.13,25.0
3.94,38.14,136.37
6.28,38.15,49.24
4.23,38.15,37.75
5.98,38.15,25.62
5.94,38.15,49.27
4.9,38.15,63.69
5.07,38.16,14.05
4.69,38.16,18.35
5.92,38.16,27.38
4.92,38.17,20.31
6.37,38.17,42.85
6.3,38.17,34.08
4.86,38.18,15.61
4.79,38.18,32.45
4.32,38.19,40.61
4.73,38.19,19.02
6.33,38.2,57.34
6.38,38.2,10.82
5.34,38.2,26.9
4.69,38.21,32.22
5.71,38.21,34.09
6.42,38.21,20.96
6.41,38.26,15.93
5.41,38.27,19.46
6.42,38.27,41.14
4.16,38.28,56.66
5.05,38.29,36.49
5.31,38.29,37.73
5.16,38.3,33.32
4.83,38.3,36.15
5.14,38.3,36.31
4.54,38.33,62.45
5.36,38.35,16.02
4.2,38.37,123.5
5.3,38.38,17.88
4.8,38.38,32.18
5.55,38.39,64.23
4.66,38.4,30.71
4.4,38.41,27.13
5.61,38.41,23.68
3.95,38.41,123.36
4.06,38.42,101.57
3.84,38.44,36.18
3.74,38.44,30.83
4.02,38.45,22.65
3.78,38.48,32.93
3.96,38.5,99.52
5.21,38.51,22.47
4.8,38.51,157.89
3.88,38.54,14.22
4.03,38.55,34.26
5.54,38.56,26.36
4.21,38.56,33.88
3.72,38.57,64.23
4.06,38.57,49.69
3.78,38.58,88.49
4.07,38.59,38.45
4.78,38.61,22.61
3.71,38.62,47.78
5.48,38.62,34.62
4.75,38.65,58.78
3.97,38.66,30.96
3.87,38.66,37.63
4.47,38.67,35.96
4.3,38.69,22.45
4.6,38.73,69.81
4.21,38.73,35.64
5.35,38.73,12.43
3.77,38.73,39.94
3.85,38.73,13.25
4.45,38.77,134.88
3.8,38.79,32.62
4.2,38.79,23.66
4.69,38.8,35.35
3.63,38.8,26.52
4.77,38.83,21.58
3.72,38.84,62.26
4.66,38.85,32.76
4.3,38.85,19.31
4.18,38.85,16.54
3.7,38.86,32.43
3.65,38.88,52.05
4.67,38.88,20.82
4.72,38.88,30.83
3.64,38.9,30.07
3.61,38.93,40.46
3.66,38.94,20.73
3.64,38.97,31.89
4.15,38.97,19.74
4.61,38.98,24.51
3.64,39.03,13.55
4.45,39.06,20.6
4.52,39.09,71.36
4.37,39.09,80.04
4.3,39.1,26.76
4.64,39.11,24.73
4.7,39.15,41.54
8.65,40.37,118.79
8.38,40.39,199.56
8.7,40.43,39.58
7.76,40.67,67.38
8.61,40.68,185.87
7.94,40.68,36.91
8.88,40.7,102.36
7.41,40.92,8.6
8.03,40.92,118.43
7.3,40.94,47.44
7.38,40.96,127.1
7.86,41.02,74.84
7.75,41.06,118.14
7.58,41.07,165.62
9.16,41.11,83.97
7.7,41.48,85.61
6.58,41.7,146.19
4.01,41.71,267.13
7.87,41.74,82.77
6.56,41.99,47.15
9.27,42.16,112.79
9.24,42.22,159.12
9.26,42.24,106.12
9.22,42.25,64.79
9.21,42.27,77.63
9.2,42.33,112.85
9.2,42.33,237.48
9.17,42.36,131.44
6.28,42.46,55.98
9.22,42.52,87.11
9.19,42.57,32.98
9.37,42.66,311.38
6.2,42.68,138.36
9.38,42.74,75.48
9.33,42.77,26.62
9.34,42.85,207.69
9.22,43.06,115.8
9.22,43.06,128.39
9.21,43.07,120.14
9.21,43.07,120.76
9.05,43.14,177.63
8.93,43.23,135.1
8.44,43.56,150.77
8.22,43.59,99.09
5.89,43.7,190.26
6.68,44.22,118.87
6.65,44.33,285.2
6.63,44.5,98.04
6.79,44.58,165.22
6.6,44.6,98.61
5.17,44.69,380.6
5.04,44.87,210.11
3.85,42.54,167.22
3.86,42.55,146.19
4.18,43.9,240.75
2.66,44.57,40.47
2.75,45.35,185.03
6.3,37.57,104.2
9.82,38.65,9.79
11.09,39.16,100.24
7.39,39.35,78.86
7.62,39.36,115.78
9.26,39.5,5.43
7.05,39.62,279.37
9.65,39.64,6.36
10.62,39.69,166.63
10.66,39.72,694.09
10.66,39.72,694.09
7.06,38.51,43.6
7.06,38.51,74.55
7.06,38.51,67.42
7.06,38.51,68.87
7.07,38.51,71.6
7.06,38.51,70.3
7.06,38.51,40.9
7.06,38.51,50.47
7.09,38.62,44.51
7.09,38.62,31.43
7.09,38.62,51.11
7.09,38.62,55.54
8.12,38.85,24.39
8.31,38.95,34.03
8.43,39.03,43.48
8.39,39.31,73.83
8.39,39.31,95.84
8.39,39.32,152.62
8.39,39.32,44.25
8.42,39.32,82.61
8.42,39.32,90.9
8.39,39.32,14.54
8.41,39.32,53.75
8.41,39.32,78.57
8.41,39.32,22.88
8.41,39.32,76.99
8.42,39.32,94.53
8.41,39.32,63.37
8.42,39.32,92.57
8.41,39.32,53.38
8.41,39.33,64.14
8.41,39.33,64.93
8.41,39.33,39.06
8.4,39.33,58.19
8.67,39.37,52.73
8.69,39.37,57.03
8.68,39.37,126.88
8.67,39.38,104.6
8.67,39.38,107.1
8.67,39.39,85.17
8.67,39.39,111.78
8.67,39.4,107.75
8.92,39.42,104.02
8.67,39.44,34.24
12.45,39.6,74.58
12.46,39.6,100.84
12.45,39.6,103.34
12.46,39.6,124.38
12.46,39.61,118.33
12.4,39.62,21.14
12.52,39.65,59.04
12.55,39.66,116.53
12.31,39.67,137.5
8.96,39.7,129.81
8.97,39.7,40.48
12.75,39.7,82.3
8.98,39.71,31.26
9.26,39.71,140.0
8.98,39.71,31.47
8.97,39.72,32.97
8.99,39.74,50.13
9.0,39.74,35.27
9.01,39.74,100.36
12.64,39.76,265.48
12.53,39.77,154.95
9.02,39.77,241.03
8.82,39.8,87.3
8.99,39.8,266.29
10.77,39.81,49.38
8.98,39.81,108.64
8.96,39.81,109.6
8.99,39.82,99.9
8.88,39.82,58.58
10.86,39.82,59.09
10.73,39.82,130.06
9.0,39.82,248.01
8.84,39.83,53.19
8.91,39.83,48.39
8.95,39.84,372.94
8.88,39.84,47.96
8.9,39.84,62.3
8.9,39.84,33.89
10.59,39.9,40.57
10.01,39.9,98.56
10.64,39.91,207.01
10.11,39.95,133.05
10.11,39.95,128.92
10.12,39.95,158.06
11.49,39.96,172.08
10.07,39.99,29.72
9.92,40.01,198.97
10.73,40.07,37.9
10.71,40.08,174.3
9.02,40.17,79.26
9.02,40.17,75.02
9.62,41.62,365.87
9.62,41.62,78.23
9.95,43.11,100.02
9.94,43.11,117.37
9.91,43.13,119.7
10.24,43.18,156.8
10.18,43.23,51.81
10.88,-12.52,87.16
10.93,-12.49,1985.29
10.93,-12.49,97.26
11.0,-12.42,103.93
10.86,-12.39,436.97
10.99,-12.39,97.5
10.83,-12.38,371.02
10.84,-12.36,297.7
10.67,-12.36,361.26
10.65,-12.33,51.78
10.76,-12.3,202.98
10.79,-12.3,156.63
10.77,-12.29,170.57
10.73,-12.26,16.95
10.71,-12.25,67.07
10.73,-12.25,46.95
10.7,-12.24,317.63
10.7,-12.24,285.63
10.7,-12.24,207.75
11.01,-12.23,55.34
10.63,-12.22,149.19
10.71,-12.19,187.11
10.62,-12.19,40.47
10.65,-12.05,80.99
10.59,-12.04,107.43
10.73,-12.03,120.78
10.77,-12.02,112.86
7.46,-8.67,74.9
7.45,-8.66,121.61
7.44,-8.65,53.39
7.49,-8.65,70.91
7.45,-8.65,77.59
7.46,-8.65,59.48
7.44,-8.64,84.29
7.48,-8.64,70.37
7.54,-8.63,90.37
7.47,-8.63,39.24
7.54,-8.63,105.48
7.56,-8.63,357.24
7.51,-8.63,64.4
7.56,-8.63,186.13
7.49,-8.63,64.91
7.47,-8.63,94.78
7.54,-8.62,60.91
7.57,-8.62,146.0
7.48,-8.62,86.21
7.53,-8.62,70.64
7.51,-8.62,84.67
7.52,-8.61,52.0
7.56,-8.61,89.37
7.55,-8.61,68.12
7.5,-8.61,72.9
7.53,-8.61,49.43
7.57,-8.61,67.09
7.57,-8.61,65.81
7.57,-8.6,71.1
11.43,-15.18,83.75
11.43,-15.17,45.39
11.44,-15.14,65.49
11.28,-15.12,29.98
11.35,-15.11,106.44
11.34,-15.11,52.2
11.27,-15.11,33.25
11.34,-15.1,152.15
11.33,-15.08,72.98
11.36,-15.01,29.16
11.39,-15.01,29.48
11.37,-15.01,109.11
-0.97,34.6,16.11
0.0,34.62,13.64
-0.88,34.7,25.55
0.2,34.73,17.73
-0.69,34.78,15.42
0.06,34.78,7.98
-0.6,34.8,8.99
0.23,34.85,14.19
-0.7,34.9,19.79
-0.67,34.92,11.92
-0.67,34.93,20.61
0.07,34.93,17.78
-0.99,34.95,19.26
0.03,34.97,16.29
0.05,34.97,7.04
-0.82,34.97,16.18
-0.6,34.98,10.91
-0.78,34.99,13.11
1.21,35.1,24.78
-0.62,35.13,14.41
1.17,35.14,13.7
1.2,35.14,58.66
1.27,35.15,20.62
0.07,35.15,18.31
1.08,35.32,30.75
-0.1,35.36,26.83
1.19,35.4,77.68
1.3,35.4,254.23
-0.35,35.92,18.81
-0.22,36.1,10.14
-0.27,36.38,21.35
-0.9,36.58,91.3
-0.78,36.6,122.04
-0.75,36.6,55.68
-1.24,36.62,11.27
-0.76,36.63,68.25
-1.25,36.74,64.77
2.7,36.93,34.46
-0.93,37.03,35.88
-0.6,37.2,13.33
-0.29,37.29,227.01
-0.17,37.46,143.82
-0.21,37.51,33.26
-0.36,37.54,11.95
-0.35,37.54,26.55
-0.35,37.54,14.28
-0.12,37.58,79.57
-0.38,37.58,36.25
-0.22,37.6,31.42
-0.42,37.62,19.02
-0.41,37.62,43.42
-0.41,37.63,49.88
-0.08,37.67,10.78
-0.05,37.73,6.71
-1.18,38.12,38.01
-1.18,38.12,68.31
-1.12,38.12,55.94
-1.12,38.12,44.38
-1.12,38.12,38.58
-1.12,38.12,39.76
-1.38,38.37,50.63
-1.25,36.74,104.18
-3.19,37.12,29.54
-3.21,37.17,6.79
-3.18,37.22,350.63
-3.22,37.24,7.31
-3.21,37.28,306.58
-3.28,37.42,123.85
-3.25,37.45,82.07
-3.32,37.46,47.25
-3.29,37.49,23.74
-3.26,37.52,204.88
-3.3,37.52,53.48
-3.1,37.54,130.63
-3.11,37.58,68.88
-3.18,37.59,45.17
-3.09,37.59,59.99
-3.08,37.6,26.63
-3.26,37.61,47.86
-3.23,37.61,32.44
-3.26,37.62,39.59
-0.97,34.97,15.17
-0.82,36.43,12.15
-1.79,36.83,127.62
-1.67,37.02,183.14
-2.78,37.45,220.35
-2.83,37.61,15.34
-2.85,37.66,82.46
-3.86,32.47,149.48
-3.59,32.55,63.02
-3.65,32.56,110.86
-3.86,32.56,51.05
-3.68,32.59,72.6
-3.68,32.59,69.92
-3.69,32.59,63.97
-3.64,32.6,82.31
-3.72,32.61,50.71
-3.7,32.61,86.76
-3.61,32.62,79.26
-3.96,32.64,66.01
-3.67,32.66,55.47
-3.55,32.66,98.93
-3.96,32.66,78.43
-3.52,32.69,54.78
-3.94,32.69,236.12
-3.52,32.73,64.97
-3.87,32.8,151.4
-3.51,32.81,117.53
-3.94,32.81,56.14
-3.84,32.82,70.8
-3.88,32.83,58.85
-3.82,32.83,47.53
-3.79,32.83,101.07
-3.76,32.85,388.48
-3.88,32.88,60.08
-3.84,32.89,100.02
-3.9,32.9,44.53
-3.91,32.94,37.27
-3.79,32.97,27.55
-3.8,32.99,57.06
-3.02,33.62,84.15
-3.2,33.67,118.55
-2.66,34.92,248.93
-2.67,34.92,73.38
-2.67,34.92,106.51
-2.67,34.92,18.15
-2.75,34.96,317.07
-2.75,34.96,242.73
-2.78,34.96,164.88
-2.89,34.98,281.02
-4.17,35.02,18.86
-4.24,35.03,26.23
-4.25,35.04,21.64
-4.29,35.04,18.83
-4.3,35.04,27.61
-4.27,35.04,22.26
-4.44,35.04,63.28
-4.3,35.04,66.36
-4.18,35.05,16.67
-4.21,35.05,15.41
-4.34,35.06,78.04
-4.21,35.06,18.06
-4.11,35.07,14.6
-3.98,35.08,126.04
-3.98,35.08,115.73
-4.07,35.09,82.05
-4.14,35.12,83.54
-3.97,35.13,39.94
-2.8,35.14,386.51
-4.04,35.14,86.92
-3.07,35.14,40.45
-4.69,35.15,169.59
-4.23,35.15,42.88
-4.43,35.16,224.12
-4.41,35.16,55.29
-4.45,35.16,122.64
-4.43,35.16,79.65
-4.22,35.16,18.55
-4.44,35.17,108.51
-4.17,35.17,24.84
-4.39,35.18,145.72
-4.45,35.18,62.2
-4.37,35.19,100.61
-4.51,35.19,137.9
-4.51,35.19,454.78
-4.51,35.19,389.95
-4.37,35.19,121.61
-4.51,35.19,254.34
-4.37,35.2,235.97
-4.52,35.2,162.16
-4.17,35.2,35.46
-4.37,35.2,123.76
-4.03,35.2,51.83
-4.52,35.2,90.72
-4.53,35.21,114.22
-4.04,35.21,67.77
-4.55,35.21,118.88
-4.54,35.21,88.89
-4.54,35.21,88.44
-2.71,35.21,415.03
-4.07,35.22,23.19
-4.54,35.22,124.17
-4.06,35.22,11.72
-4.14,35.23,64.47
-4.07,35.26,21.37
-4.06,35.26,14.2
-3.81,35.28,27.67
-3.71,35.28,58.55
-3.7,35.29,16.36
-3.99,35.3,52.99
-4.17,35.32,9.53
-4.09,35.33,18.55
-3.7,35.33,79.73
-4.09,35.33,18.45
-3.82,35.34,99.68
-4.08,35.37,17.8
-3.98,35.38,8.06
-3.68,35.38,62.29
-4.11,35.38,15.97
-4.11,35.39,20.46
-4.05,35.39,15.43
-3.95,35.4,52.19
-4.0,35.4,60.35
-4.03,35.41,103.25
-3.9,35.42,115.56
-3.92,35.43,61.96
-3.34,35.43,103.45
-3.92,35.43,56.04
-3.04,35.44,10.4
-3.66,35.44,93.7
-3.87,35.45,77.15
-3.94,35.45,273.96
-4.0,35.45,162.88
-4.01,35.46,31.0
-3.92,35.46,142.64
-3.91,35.47,28.79
-3.92,35.47,172.54
-2.67,35.47,97.65
-3.91,35.47,164.36
-3.9,35.48,58.62
-3.92,35.48,184.32
-3.86,35.48,95.05
-3.9,35.48,50.69
-3.88,35.48,60.66
-7.84,35.5,8.98
-3.89,35.51,51.07
-3.84,35.52,137.37
-3.84,35.52,153.04
-7.83,35.53,22.18
-3.62,35.54,182.35
-3.79,35.54,38.05
-3.74,35.55,11.72
-3.74,35.55,190.4
-3.79,35.56,176.22
-3.74,35.56,46.03
-3.74,35.56,113.95
-3.38,35.56,22.11
-7.72,35.56,48.46
-3.83,35.57,13.26
-7.86,35.57,10.15
-3.83,35.57,56.24
-3.83,35.57,27.27
-3.83,35.57,313.98
-3.74,35.57,21.03
-3.43,35.57,14.39
-3.91,35.58,49.81
-3.9,35.58,117.49
-3.43,35.6,13.71
-3.32,35.6,52.94
-3.8,35.6,54.18
-3.81,35.6,121.88
-3.55,35.6,49.94
-3.57,35.62,51.7
-3.55,35.63,187.69
-3.81,35.63,20.99
-3.81,35.63,23.11
-3.53,35.64,28.48
-3.81,35.64,32.83
-6.23,35.65,72.54
-4.12,35.65,26.64
-3.66,35.65,228.49
-7.63,35.65,34.5
-4.12,35.65,41.11
-3.41,35.65,24.72
-6.21,35.65,104.66
-4.13,35.65,7.4
-4.12,35.65,12.5
-4.13,35.65,33.91
-4.13,35.65,11.46
-3.41,35.66,31.11
-4.12,35.66,39.51
-4.12,35.66,21.96
-3.4,35.67,31.3
-3.43,35.67,38.03
-3.43,35.67,31.56
-3.32,35.67,57.61
-3.44,35.69,42.79
-3.53,35.69,40.67
-3.4,35.7,14.74
-3.38,35.7,41.49
-7.62,35.71,14.56
-3.52,35.71,56.36
-3.4,35.71,44.22
-6.2,35.72,59.25
-3.29,35.73,208.07
-3.29,35.73,272.89
-3.29,35.74,125.29
-5.97,35.74,51.18
-7.55,35.77,28.85
-7.51,35.77,82.33
-7.92,35.77,10.66
-3.35,35.79,36.3
-6.15,35.79,59.42
-6.15,35.8,139.72
-3.33,35.82,86.27
-7.52,35.82,61.97
-6.07,35.83,155.75
-7.72,35.85,115.93
-6.06,35.85,85.84
-7.53,35.85,39.59
-5.88,35.85,79.4
-6.06,35.87,151.39
-7.7,35.87,70.85
-7.67,35.88,51.97
-5.99,35.89,241.87
-3.21,35.9,202.71
-5.99,35.9,30.63
-7.63,35.92,43.88
-7.53,35.93,138.62
-7.61,35.94,106.89
-5.95,35.94,123.2
-5.95,35.97,86.8
-5.96,35.98,126.82
-7.62,35.98,46.2
-5.96,35.98,69.44
-6.15,36.28,78.12
-3.97,37.12,65.64
-3.28,37.18,13.31
-3.29,37.23,35.87
-3.42,37.24,123.77
-3.28,37.24,13.55
-3.25,37.25,25.55
-3.46,37.29,145.54
-3.43,37.29,37.12
-3.33,37.29,13.92
-3.41,37.29,123.03
-3.43,37.29,27.39
-3.4,37.29,157.7
-3.43,37.29,72.58
-3.44,37.29,56.55
-3.4,37.3,45.47
-3.42,37.3,159.54
-3.41,37.3,147.77
-3.44,37.3,97.8
-3.42,37.3,52.24
-3.41,37.3,24.17
-3.4,37.31,46.97
-3.42,37.31,37.79
-3.27,37.31,40.66
-3.41,37.31,46.66
-3.37,37.42,27.01
-3.48,37.56,18.1
-3.81,37.64,69.07
-4.71,38.11,2.81
-5.73,38.26,6.82
-4.42,38.27,126.29
-5.0,38.28,83.62
-5.03,38.29,132.44
-5.61,38.29,44.1
-4.41,38.33,96.24
-5.55,38.33,11.5
-5.06,38.33,37.72
-5.53,38.33,14.76
-5.07,38.34,40.46
-4.97,38.34,20.4
-5.07,38.34,60.43
-5.07,38.34,34.71
-5.62,38.37,24.95
-5.11,38.37,27.87
-4.96,38.39,121.04
-4.52,38.43,97.33
-5.65,38.44,91.54
-5.35,38.46,117.84
-4.9,38.59,76.93
2.9,35.28,641.73
0.27,35.75,8.71
0.25,36.2,38.12
1.75,36.23,126.8
0.52,36.67,22.96
0.77,36.72,31.01
-1.79,36.79,97.77
-1.83,36.83,53.59
-0.12,36.85,6.67
2.58,36.97,200.74
0.07,37.02,15.69
0.07,37.03,31.63
0.4,37.05,15.33
0.35,37.06,27.75
-2.57,37.08,18.44
0.37,37.08,23.29
-0.96,37.13,6.98
-2.52,37.15,31.85
-2.45,37.17,77.35
-0.85,37.18,7.93
-1.56,37.24,8.4
-2.6,37.25,41.06
-1.63,37.27,6.56
-0.94,37.27,10.54
-0.66,37.29,11.69
-2.07,37.29,26.55
-2.15,37.32,25.4
-2.75,37.35,27.51
-1.88,37.37,25.81
-1.87,37.37,9.78
-1.87,37.37,18.15
-1.87,37.37,18.93
-1.87,37.37,10.4
-1.38,37.37,10.13
-1.37,37.37,9.41
-1.13,37.38,16.27
-2.12,37.45,7.65
-0.55,37.45,11.17
-2.78,37.52,12.84
-2.78,37.52,12.84
-0.62,37.55,7.67
-1.62,37.62,17.32
-0.58,37.62,6.5
-0.56,37.64,5.46
-0.69,37.64,5.71
-1.85,37.67,12.96
-0.45,37.7,25.27
-0.45,37.7,10.92
-0.45,37.7,11.33
-2.51,37.71,48.01
-0.72,37.73,5.18
-2.8,37.75,35.33
-1.62,37.75,5.31
-0.45,37.77,3.58
-0.32,37.79,20.44
-0.46,37.79,4.19
-0.17,37.79,10.15
-0.44,37.81,2.79
-0.07,37.86,8.78
-0.22,37.86,41.07
-0.22,37.86,24.84
-1.87,37.87,10.34
-1.87,37.87,13.16
-1.87,37.87,11.61
-0.47,37.87,4.49
-2.71,37.89,83.15
-0.47,37.91,39.56
-0.67,37.92,95.35
-0.48,37.93,7.29
-1.0,37.96,49.76
-1.88,37.97,58.77
-0.15,37.97,28.38
-0.32,37.97,29.16
-0.64,37.98,26.96
-2.85,37.99,39.85
-1.63,38.12,32.58
-1.63,38.12,27.9
-1.63,38.12,27.52
-1.63,38.12,34.27
-1.63,38.12,55.31
-1.62,38.12,34.17
0.27,38.21,92.28
-0.23,38.24,41.01
-2.38,38.28,4.04
-2.2,38.28,23.59
-1.87,38.37,56.49
-1.87,38.37,50.16
-1.87,38.37,50.91
-1.87,38.37,58.43
-0.58,38.38,36.74
-0.58,38.39,23.63
-0.58,38.39,50.13
-0.77,38.42,72.89
-3.68,38.52,21.24
-3.27,38.52,69.19
-2.95,38.6,21.05
-3.33,38.61,55.59
-2.7,38.8,30.07
-3.38,38.83,33.82
-3.08,38.87,350.6
-2.85,38.95,55.73
-3.2,38.98,195.6
-4.11,39.02,57.06
-0.71,39.05,45.09
-3.23,39.08,151.83
-3.37,39.1,47.2
-3.1,39.17,56.94
-4.02,39.18,31.28
-4.16,39.25,42.5
-4.1,39.25,30.17
-4.02,39.25,35.48
-3.42,39.51,4.46
-0.49,39.52,56.19
-3.22,39.53,50.86
-3.27,39.58,60.49
-0.43,39.66,43.35
-0.4,39.74,32.71
-1.85,37.67,8.17
-3.31,36.63,110.73
-3.31,36.63,70.83
-3.32,37.56,44.16
-3.37,37.64,24.62
-3.74,37.74,73.74
-4.37,38.15,21.4
-4.72,38.15,25.57
-4.69,38.21,48.9
-4.84,38.24,30.0
-4.84,38.24,6.49
-4.83,38.25,10.86
-4.1,38.26,14.11
-4.91,38.29,23.7
-4.91,38.29,27.58
-4.5,38.39,27.63
-4.54,38.41,36.99
-4.55,38.41,57.04
-4.61,38.42,64.98
-4.63,38.43,140.31
-4.64,38.48,46.86
-4.78,38.5,116.08
-4.66,38.52,76.02
-4.95,38.55,12.83
-4.95,38.56,24.92
-4.68,38.56,103.76
-4.75,38.6,40.04
-4.94,38.61,15.48
-4.81,38.72,8.68
-4.82,38.74,48.46
-5.02,38.81,26.85
-4.92,38.85,38.15
-4.45,39.15,78.42
-4.2,39.2,68.96
-4.22,39.22,65.68
-4.27,39.25,53.35
-4.43,39.28,47.48
-4.33,39.37,25.96
-4.37,39.45,40.93
-3.55,39.47,36.64
-4.32,39.48,70.39
-3.82,39.48,9.69
-3.84,39.5,8.25
-3.73,39.55,23.42
-4.23,39.6,33.33
-3.78,39.64,77.35
-3.49,39.69,8.17
-3.78,39.72,71.82
-3.47,39.75,4.19
-3.35,39.92,43.37
-3.32,39.94,22.76
-3.24,39.98,37.37
0.11,42.64,36.06
0.08,42.65,109.62
0.07,42.65,89.96
0.05,42.65,101.48
0.1,42.65,35.97
0.09,42.65,111.05
0.09,42.66,115.64
0.1,42.66,38.64
0.08,42.66,72.66
0.08,42.66,72.66
0.05,42.66,35.62
0.09,42.67,67.29
0.15,42.67,179.13
0.1,42.67,65.72
0.13,42.67,219.73
0.04,42.67,127.19
0.09,42.68,54.83
0.15,42.68,52.48
0.16,42.68,86.63
0.12,42.68,63.58
0.12,42.69,155.82
0.13,42.69,181.17
0.18,42.7,118.94
0.15,42.7,239.58
0.17,42.7,129.64
0.15,42.7,37.28
0.18,42.71,57.65
0.66,42.78,139.94
0.45,42.82,49.0
0.28,42.82,42.37
0.36,42.84,177.19
0.25,42.85,258.13
0.5,42.86,105.95
0.37,42.86,120.52
0.39,42.87,155.44
0.36,42.87,158.17
0.41,42.87,65.85
0.43,42.9,122.82
0.42,42.9,100.13
0.46,42.9,146.25
0.47,42.91,140.46
0.48,42.91,134.12
0.42,42.93,127.11
0.46,42.97,135.34
1.18,43.73,142.9
1.19,43.75,123.59
1.22,43.79,85.83
1.22,43.79,111.74
1.18,43.79,83.78
1.21,43.83,259.94
1.19,43.88,123.88
1.18,43.94,160.47
1.67,44.41,171.24
1.6,44.53,126.22
1.78,44.7,140.95
1.96,44.81,148.49
1.94,44.82,101.41
2.0,44.92,300.56
2.09,44.92,221.31
2.01,44.93,272.79
2.07,45.02,234.6
2.06,45.03,119.7
